HEAD_L_RMS,HEAD_R_RMS,CHEEK_L_RMS,CHEEK_R_RMS,EAR_L_RMS,EAR_R_RMS,BROW_RMS,NOSE_RMS,Tag,Trial,Recording
19.76050413228603,16.120651514584086,38.25953241405837,13.636363172359424,11.965999813107615,15.781286134382343,11.895117821215193,42.80647926030191,SURPRISE,64,55305d03-bfca-4443-8884-0a53c1ee04a9
25.081836095023903,19.614575249321007,18.77237314547386,14.627972027417632,13.738324337441941,22.224915136399638,25.40304369021876,156.13954120029075,SURPRISE,64,55305d03-bfca-4443-8884-0a53c1ee04a9
30.028801617300136,27.143906729355358,34.50795067799666,20.510086211828458,16.130330622702726,29.622664597420883,25.066382700343276,40.33219852142208,HAPPY,65,55305d03-bfca-4443-8884-0a53c1ee04a9
32.75264260090858,27.03248485091836,20.169009033210823,23.173197372222923,11.100648806869033,30.712148052845958,22.6026684687642,26.7132141650214,HAPPY,65,55305d03-bfca-4443-8884-0a53c1ee04a9
36.59914062739699,30.96261210167164,23.045321358836063,25.135276541565208,22.594587601246925,33.843230860401235,27.006535440417608,199.66401844008973,HAPPY,65,55305d03-bfca-4443-8884-0a53c1ee04a9
14.165618598841181,12.678134921822029,29.38419249728633,21.47641507035098,27.392128988837296,30.919864438525384,11.891935043660178,60.35954092689236,HAPPY,65,55305d03-bfca-4443-8884-0a53c1ee04a9
52.274777893938754,47.95093781115408,38.16815300919661,27.019166775592634,36.708260552715686,49.80142122215015,47.08407070254281,53.53824774901655,HEAD_DOWN,66,55305d03-bfca-4443-8884-0a53c1ee04a9
9.758525236771181,10.090222449164727,12.505472372951507,10.327431489506706,11.72128003555646,10.338433858627358,10.452648865252597,18.56269768118263,HEAD_DOWN,66,55305d03-bfca-4443-8884-0a53c1ee04a9
51.62061441289039,41.199869554100964,10.559911413686455,13.895195516986563,23.11498407859477,48.57076470931875,31.29364412731736,57.15378730376575,HEAD_DOWN,66,55305d03-bfca-4443-8884-0a53c1ee04a9
14.03818032105948,12.250974097535995,27.855040595232758,13.104942260142213,17.51512760704781,13.46667537080962,11.287927555432615,68.2800709840524,HEAD_DOWN,66,55305d03-bfca-4443-8884-0a53c1ee04a9
47.74002446896689,42.00587098184249,15.231425266385504,8.336053582264224,9.551957648239332,43.9592868157085,44.471303771970035,31.134453612803387,CONTEMPT-R,67,55305d03-bfca-4443-8884-0a53c1ee04a9
8.811612693998287,8.134559775673592,15.016443568723043,7.60753322624308,7.627400133751418,8.193970540082582,12.16447422403675,25.349376644645904,CONTEMPT-R,67,55305d03-bfca-4443-8884-0a53c1ee04a9
6.7591554234277345,6.389701087573558,14.199082671654898,7.030821154199492,11.202987958377621,6.2384442993978215,6.817962355472292,22.53629760572284,CONTEMPT-R,67,55305d03-bfca-4443-8884-0a53c1ee04a9
8.759647323179568,8.039832862419294,13.994943314872241,8.914120043248841,9.964123794687708,8.390354643836414,8.00271624493173,45.799083786359276,CONTEMPT-R,67,55305d03-bfca-4443-8884-0a53c1ee04a9
87.49124562072222,79.4878534953894,79.33989459115085,63.014549236931025,99.21979596887533,83.21949646215236,67.97949105287324,87.80462648081566,JAW_CLENCH,68,55305d03-bfca-4443-8884-0a53c1ee04a9
19.82038313835087,16.456922706991687,23.413124020847984,16.15409113522637,33.59877576675723,49.36344038628608,12.001134564131934,70.68547073877855,JAW_CLENCH,68,55305d03-bfca-4443-8884-0a53c1ee04a9
18.281676590059504,18.37624160302541,18.7177499179021,18.86399429557156,44.146942808990524,25.719778577012953,18.86522444904663,54.696626736736825,JAW_CLENCH,68,55305d03-bfca-4443-8884-0a53c1ee04a9
15.303086640560148,13.253609184110696,8.5667847748264,8.800772402066285,39.946624187078264,14.435787431740227,12.79939709625487,42.872262889646564,JAW_CLENCH,68,55305d03-bfca-4443-8884-0a53c1ee04a9
36.359232618577856,32.1194308678623,53.781584048283044,24.825752244724534,29.802139435706835,31.40129802744287,24.42723039770328,101.21811743779068,SURPRISE,69,55305d03-bfca-4443-8884-0a53c1ee04a9
28.01220016373401,22.46300100779455,18.87879395444806,15.273548576327947,14.600992856468434,22.019225361207923,14.286169403078677,57.85569729914217,SURPRISE,69,55305d03-bfca-4443-8884-0a53c1ee04a9
28.217256884792494,19.55808796083134,13.04166516505748,9.742934303271658,11.939881658224175,21.025450341849403,13.437950946821005,40.85218155940946,SURPRISE,69,55305d03-bfca-4443-8884-0a53c1ee04a9
31.664772659254105,20.082625465535347,25.955477214059357,12.589721343814439,12.415421418283273,33.665284355649845,21.64520697322093,81.35304890078538,SURPRISE,69,55305d03-bfca-4443-8884-0a53c1ee04a9
20.423656967523414,8.515617525964908,10.69271266823589,12.476695940198082,9.786079874771248,11.441921699380002,15.804360372943497,48.49693225388702,CONTEMPT-L,70,55305d03-bfca-4443-8884-0a53c1ee04a9
16.618640796761106,7.885593543041792,10.596546684671658,11.52536666702832,26.464253189487508,9.564000221550057,8.93360875316271,94.80136965687669,CONTEMPT-L,70,55305d03-bfca-4443-8884-0a53c1ee04a9
15.29156357610342,8.472862367414038,9.677820048671226,12.592857323038858,27.024560748542807,9.30045183968253,9.120746871031617,26.15081862883113,CONTEMPT-L,70,55305d03-bfca-4443-8884-0a53c1ee04a9
28.13868586593534,20.936982421602487,9.519249306428332,11.791878007717829,30.390101272270506,32.66018631046481,15.130562563349626,191.54351419784385,CONTEMPT-L,70,55305d03-bfca-4443-8884-0a53c1ee04a9
14.590355870555312,11.243394962092387,8.594504583136851,8.383122544757628,6.482889136166557,18.27751269437207,11.067656341623932,39.618866797447964,DISGUST,71,55305d03-bfca-4443-8884-0a53c1ee04a9
10.324766356075367,8.100557734362457,9.022360079595288,8.306139429009004,7.259395745643879,10.905680278989703,8.668337046140559,33.444748844832276,DISGUST,71,55305d03-bfca-4443-8884-0a53c1ee04a9
8.748051063446397,6.6571331097467255,6.741253740444687,5.030675264435529,5.837162438809387,8.995873720006083,6.893176430048116,43.06495606111973,DISGUST,71,55305d03-bfca-4443-8884-0a53c1ee04a9
28.122131937957946,16.981315593054227,13.177922528676957,10.491872915899735,13.932970864707963,153.83620564835428,13.244436732306426,592.8269057704199,DISGUST,71,55305d03-bfca-4443-8884-0a53c1ee04a9
44.42238096655034,36.34025852716882,39.70128897985508,35.06033402000376,25.17110096592282,34.505102740834296,68.33571377915868,80.88240289321584,FEAR,72,55305d03-bfca-4443-8884-0a53c1ee04a9
25.62166633819338,21.938902528550592,24.78169721510581,17.608371113784106,17.41947617237947,24.612676217383065,16.74093007327101,17.503278552640992,FEAR,72,55305d03-bfca-4443-8884-0a53c1ee04a9
21.550911528610428,17.66639855399775,18.46041814737742,12.755665464090963,15.195312572898361,20.746564016537533,13.13217282822907,23.259944053352395,FEAR,72,55305d03-bfca-4443-8884-0a53c1ee04a9
37.584193151505104,47.85816362743471,38.80611091473352,18.67562547510173,26.89723094785804,39.3076860615691,21.850860523640936,46.91070720551275,FEAR,72,55305d03-bfca-4443-8884-0a53c1ee04a9
18.56339976879267,16.16431357707761,17.389953148228184,12.623811833658296,13.257584026464594,15.240583576413767,52.624404140053784,29.049610703274134,HEAD_UP,73,55305d03-bfca-4443-8884-0a53c1ee04a9
20.491186134446465,17.21835722392648,18.23299787503404,12.42319668000835,13.720059711918934,16.67127775822299,46.75659346253729,19.66613550087535,HEAD_UP,73,55305d03-bfca-4443-8884-0a53c1ee04a9
15.322183079647402,12.93445274294742,12.602141509790757,9.701459044806283,11.627870548832668,12.471634225627184,16.419251251406976,26.085708073653283,HEAD_UP,73,55305d03-bfca-4443-8884-0a53c1ee04a9
41.868669196879516,35.90317999301769,31.03725898193854,13.453457123828532,30.801040463549118,71.12447659843383,29.82722344435989,41.43047165481608,HEAD_UP,73,55305d03-bfca-4443-8884-0a53c1ee04a9
28.948405143464704,28.776682863971075,9.389629487571783,7.5122121596520115,7.758190508978614,29.286326285512324,27.61966386850558,23.941253157896067,BLINKS,74,55305d03-bfca-4443-8884-0a53c1ee04a9
28.675393993400935,28.21469269821448,7.61606899707238,6.4345444091121005,6.533424523560087,28.416145568510995,27.672364699323683,24.940284024187054,BLINKS,74,55305d03-bfca-4443-8884-0a53c1ee04a9
28.370081188180958,29.42417953930685,5.977478621536598,5.305524802435144,6.730295988243178,29.839895299206006,29.61866350234801,31.00376297100146,BLINKS,74,55305d03-bfca-4443-8884-0a53c1ee04a9
23.69188096797669,25.565099232414465,6.671077817755937,5.889928292821843,5.813838976260787,25.583526972503474,26.131339048776997,30.394846899426557,BLINKS,74,55305d03-bfca-4443-8884-0a53c1ee04a9
38.47488528201587,32.114093890076205,11.122361694990445,12.93526098806692,7.899838021826745,37.87258498939573,38.00610477822201,78.79553407104711,ANGER,75,55305d03-bfca-4443-8884-0a53c1ee04a9
18.00865913055531,17.428230540298102,12.000115826082242,9.208488159483661,25.80576426801361,18.04057415122816,31.879908916917383,47.48898437340268,ANGER,75,55305d03-bfca-4443-8884-0a53c1ee04a9
9.360638575907338,8.488404519646034,8.187885660404016,6.809317988400183,12.671898224444964,7.651847377702893,21.418198482754566,34.508473458165135,ANGER,75,55305d03-bfca-4443-8884-0a53c1ee04a9
8.262735070135498,7.5579431489438464,6.5992166861290675,5.006733321135661,7.113375019640623,7.613323166458179,9.71518437409297,32.98269760558639,ANGER,75,55305d03-bfca-4443-8884-0a53c1ee04a9
29.989096326670417,33.0934260165447,18.665084905849277,14.137389860062152,24.205509560737347,32.933381948429826,27.023636693304727,125.94367372495415,SADNESS,76,55305d03-bfca-4443-8884-0a53c1ee04a9
39.685007774314855,32.997895847156244,13.20892503119474,13.882378185015142,23.829536248721503,34.813508318925265,35.69771980406868,87.76756204521175,SADNESS,76,55305d03-bfca-4443-8884-0a53c1ee04a9
55.11508892459304,48.36052852806645,13.542117835357983,13.224636798933844,9.038588856298956,50.53291482279196,42.361363904872206,45.614302124013555,SADNESS,76,55305d03-bfca-4443-8884-0a53c1ee04a9
15.882135157087717,14.714269682405474,13.739924942036245,9.723468022565642,9.982468219833583,17.31181680259476,16.15525432707318,116.8482594047154,SADNESS,76,55305d03-bfca-4443-8884-0a53c1ee04a9
6.964571297913196,5.363983105171796,6.83230855537766,4.237818060048189,7.017117834703216,5.7095390955957885,5.601547335669386,47.79138524963885,NEUTRAL,77,55305d03-bfca-4443-8884-0a53c1ee04a9
7.827602971075244,4.032016839483137,5.136126397757255,3.995048466905084,5.402999560123366,4.954404602948262,4.485753831021107,42.44709960995569,NEUTRAL,77,55305d03-bfca-4443-8884-0a53c1ee04a9
5.370452318964376,5.277463143142439,6.067234902452402,5.319329689078076,5.959054457176184,5.646417034733521,5.50580757261697,34.705506211147885,NEUTRAL,77,55305d03-bfca-4443-8884-0a53c1ee04a9
6.386535116325087,5.734707446007936,6.290317912482405,5.653439537443722,5.850580680690751,6.1551441854294735,6.230484274970527,90.18457811463988,NEUTRAL,77,55305d03-bfca-4443-8884-0a53c1ee04a9
22.408618305230032,22.363344975877396,12.141785531381895,23.67078695140321,23.85228709838957,21.919885006785886,22.699023416835818,34.71403683092486,HAPPY,78,824d2ef8-fa22-42e6-b4d6-7e920eb31369
9.330935707454348,8.555983571025136,26.567317300462708,17.59290625965257,8.91048867378116,8.521914715514946,9.291939170037594,52.79114105879467,HAPPY,78,824d2ef8-fa22-42e6-b4d6-7e920eb31369
4.856781248266404,4.510471660211439,22.015937064995722,13.461456359478653,5.378445249015536,4.6051413884256425,6.991952943947556,24.880100354328864,HAPPY,78,824d2ef8-fa22-42e6-b4d6-7e920eb31369
4.755879188797772,4.416282990394117,17.00164552385272,15.265051872787378,6.07415593040407,4.473328982427049,5.13546791480712,31.933119033380574,HAPPY,78,824d2ef8-fa22-42e6-b4d6-7e920eb31369
11.253181213476205,15.173066814046207,10.721218715049261,10.506208507437012,9.869062180289786,11.897156031693273,11.42271674363212,13.890650073753974,NEUTRAL,79,824d2ef8-fa22-42e6-b4d6-7e920eb31369
21.06584783254315,22.105890736429593,8.17405098676466,7.585308814283214,7.247618622343915,21.502123895343146,21.866015313022714,11.264179924786372,NEUTRAL,79,824d2ef8-fa22-42e6-b4d6-7e920eb31369
7.438941634867771,7.153851695747631,6.281119716302888,4.467478922409221,6.232391163376728,7.196885963071007,7.682312030845153,12.003577244305399,NEUTRAL,79,824d2ef8-fa22-42e6-b4d6-7e920eb31369
5.311850147523136,4.900549564804728,9.054889845856087,3.9840533862372234,5.5776936340293615,4.890240000724491,6.708019997935686,9.463511101314243,NEUTRAL,79,824d2ef8-fa22-42e6-b4d6-7e920eb31369
17.545429385359174,17.770467970961633,19.80860747144411,18.90430072377134,17.417806002387668,17.346509227018835,17.48581997630149,22.395485251572712,CONTEMPT-L,80,824d2ef8-fa22-42e6-b4d6-7e920eb31369
16.65459997306466,15.702798280138643,18.781826321857626,16.689368503365174,16.34308705819672,15.793195863667343,15.040075690101345,17.698468615959527,CONTEMPT-L,80,824d2ef8-fa22-42e6-b4d6-7e920eb31369
25.052819970463457,25.484379297161965,24.590845676668742,27.305415127182258,23.678479496781723,25.617785020804792,25.488973774454543,23.141820323389805,CONTEMPT-L,80,824d2ef8-fa22-42e6-b4d6-7e920eb31369
13.534881815251428,13.719998393374372,14.051222239499456,14.969465417100103,14.542462073464879,13.41997318846225,13.264837585120882,13.915191526610988,CONTEMPT-L,80,824d2ef8-fa22-42e6-b4d6-7e920eb31369
7.309260148006127,7.206223514809384,7.831098437086946,7.306528876343418,6.586376878648516,8.10422887720552,6.546979709575772,46.11024425939721,DISGUST,81,824d2ef8-fa22-42e6-b4d6-7e920eb31369
5.131029303904721,4.777320937450838,6.492909676101263,4.788984854014803,5.381783755876953,5.611222549598376,5.005231674616532,47.894586340728246,DISGUST,81,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.204649787688528,5.620317370391224,7.441820868100862,5.628225327080899,6.844458893552293,6.944554151702985,5.471703389606827,82.67651460761826,DISGUST,81,824d2ef8-fa22-42e6-b4d6-7e920eb31369
5.2879351889783015,4.663842521475818,5.760019955606045,4.20721964271534,5.806920293420055,5.677843005899782,4.232518183952586,217.86828537095917,DISGUST,81,824d2ef8-fa22-42e6-b4d6-7e920eb31369
9.787195313709448,9.571821702098092,10.119296164772448,8.86063706474436,8.702350732799417,9.840712492736735,9.187000996473538,27.466537045105603,HEAD_DOWN,82,824d2ef8-fa22-42e6-b4d6-7e920eb31369
8.071313796108369,7.737999149921072,8.734306254432347,7.492581654001557,8.281262326984235,7.901613842905935,7.360157225638084,13.666081852867176,HEAD_DOWN,82,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.219132303341566,5.706927798611523,6.692555795421193,5.78155557572419,7.473802862767016,6.070916546479839,5.901049952514312,15.585876690102,HEAD_DOWN,82,824d2ef8-fa22-42e6-b4d6-7e920eb31369
35.647255397032566,32.556741732335645,10.433723517017139,9.380036465310354,8.761647544944173,34.755600515465794,30.754453570953043,36.06752782550176,HEAD_DOWN,82,824d2ef8-fa22-42e6-b4d6-7e920eb31369
14.634936992803194,14.715451124467007,13.643211573516268,12.207480705442721,12.87470519388172,14.185462762399432,13.367886562838127,19.30926612809415,JAW_CLENCH,83,824d2ef8-fa22-42e6-b4d6-7e920eb31369
9.989232300292132,10.165444880492883,10.202848067125359,9.552900994947404,11.060257645311507,9.611167653782553,10.398315063956707,12.052022598901534,JAW_CLENCH,83,824d2ef8-fa22-42e6-b4d6-7e920eb31369
8.069219231330383,8.451248722310597,8.900586391115755,8.52359233456427,7.88817126750446,8.026279160949883,8.811983813265977,8.09626276026841,JAW_CLENCH,83,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.89343712354983,7.0454425927844495,7.785196646460598,6.173923330892961,8.039100027839602,6.506294695088778,7.336976949008584,6.053729849186877,JAW_CLENCH,83,824d2ef8-fa22-42e6-b4d6-7e920eb31369
7.713048446302268,7.584865525080045,14.230549732201498,5.537513492368749,8.238771965420868,6.876901823226645,5.821191404010226,11.968529130548589,HEAD_UP,84,824d2ef8-fa22-42e6-b4d6-7e920eb31369
8.442342059175477,8.484465971847074,18.251430711718232,6.672598782035909,10.678553997952775,7.839413250358771,6.594477623108151,12.021198366057218,HEAD_UP,84,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.657023056655796,6.6523534405721945,21.423602122922023,5.467405822292278,7.808549661926683,6.0459470972678755,5.594244466464473,10.256870206820013,HEAD_UP,84,824d2ef8-fa22-42e6-b4d6-7e920eb31369
33.269879086299085,29.14357106109659,23.258385674501973,10.606067066963197,8.772782403430176,23.85634477502689,22.260973454411232,33.05102801065683,HEAD_UP,84,824d2ef8-fa22-42e6-b4d6-7e920eb31369
4.972531838024929,4.229541996058614,14.812797876777603,4.296403144040203,6.696536328932183,4.6132951331267416,4.094017783035865,9.431039042114543,CONTEMPT-R,85,824d2ef8-fa22-42e6-b4d6-7e920eb31369
5.241477404225896,4.465454885391034,14.67150279321745,4.3467065056599505,6.355110482245942,4.380910104941497,4.152046157997847,6.385463455411473,CONTEMPT-R,85,824d2ef8-fa22-42e6-b4d6-7e920eb31369
4.924751687191459,4.034810578200525,14.188258743245854,3.9486431179646546,5.995909053190131,3.9494923677624754,3.725375436476514,11.992550988912654,CONTEMPT-R,85,824d2ef8-fa22-42e6-b4d6-7e920eb31369
5.6896633610607745,4.935765063885835,12.96840075250027,4.752502008884488,6.240718677529794,4.972495360807169,4.593116599846584,8.834427965192084,CONTEMPT-R,85,824d2ef8-fa22-42e6-b4d6-7e920eb31369
8.989655395897982,6.935041682349712,5.502966270927946,4.67527013373733,6.241252701386942,10.113011655544236,8.714866476036725,50.29045244584517,ANGER,86,824d2ef8-fa22-42e6-b4d6-7e920eb31369
8.262047228799853,6.610185597308503,6.783846006899114,5.702814642887681,6.623543635928407,10.37512233788891,7.071210012364052,58.214842643806236,ANGER,86,824d2ef8-fa22-42e6-b4d6-7e920eb31369
9.050934130115875,10.42191320419262,8.220323542591249,8.745338420946455,10.045518873594594,14.908725842071021,12.451903602361197,17.1850230554424,ANGER,86,824d2ef8-fa22-42e6-b4d6-7e920eb31369
11.257531762321948,15.51321544085911,7.372316458434342,7.440307114100928,8.740668294668895,9.22684515018792,10.814674984248839,17.96073929642205,ANGER,86,824d2ef8-fa22-42e6-b4d6-7e920eb31369
38.013248178545986,36.6244077257758,10.638989128233623,10.117645425413006,6.484894976159441,37.41025933520502,35.82375050743058,14.613150309522442,BLINKS,87,824d2ef8-fa22-42e6-b4d6-7e920eb31369
40.04665791233268,38.20571993490273,10.116400194520395,10.305299107412992,6.5658356401199764,38.82018567369948,36.21487327639548,9.00094141552327,BLINKS,87,824d2ef8-fa22-42e6-b4d6-7e920eb31369
42.647545172480775,41.16316541775787,11.27201984406273,10.957230202957122,6.390447952070552,41.26830648913311,39.472133669951525,10.585823029285839,BLINKS,87,824d2ef8-fa22-42e6-b4d6-7e920eb31369
50.393876220339145,49.39519632882251,12.922000713770254,12.278888940429491,7.563387922306628,48.821839500110414,48.800246515707954,12.261933724792671,BLINKS,87,824d2ef8-fa22-42e6-b4d6-7e920eb31369
67.6517879144927,53.24334650991382,84.80940505767485,68.20190891628869,64.30435901337023,79.52128896460876,78.86615344398139,111.10019340713124,FEAR,88,824d2ef8-fa22-42e6-b4d6-7e920eb31369
27.284308531825413,26.384622297227267,23.98406851794926,24.181801092118416,27.20273459375351,28.99360096408376,24.183043639576848,37.747834314675515,FEAR,88,824d2ef8-fa22-42e6-b4d6-7e920eb31369
15.800993757514194,15.807620049745964,14.258254101431934,14.434069404448591,14.375800044759957,15.429968687563855,14.917401997263651,43.13778431219874,FEAR,88,824d2ef8-fa22-42e6-b4d6-7e920eb31369
18.09655344088006,34.40291834232625,18.516888631119038,18.68736119898141,16.926041532084867,18.10770412663692,18.130609560126352,48.5141295745213,FEAR,88,824d2ef8-fa22-42e6-b4d6-7e920eb31369
58.40900059233655,74.21728217126017,30.558423154583792,30.909964966101324,30.644577973650943,57.26903881303812,39.40062941671287,38.058482920663444,SADNESS,89,824d2ef8-fa22-42e6-b4d6-7e920eb31369
50.48306862975373,45.83452085823237,24.25186327387213,22.344559408930056,21.190846247468894,40.844237761989056,39.347107205688594,76.76133989818453,SADNESS,89,824d2ef8-fa22-42e6-b4d6-7e920eb31369
72.9538947253249,112.049578284541,438.92275656219596,246.43439832230297,62.6908008307208,251.31174965096798,70.44394403512229,77.92037216620885,SADNESS,89,824d2ef8-fa22-42e6-b4d6-7e920eb31369
25.549416476866693,42.70425087572422,148.06795617649365,99.17489037893337,20.35534101358559,113.60584065551583,15.89518290268125,43.31309590072797,SADNESS,89,824d2ef8-fa22-42e6-b4d6-7e920eb31369
39.380536262457525,38.358232869505834,27.753091644543776,49.65135147695544,49.065473800537944,41.89715750226107,40.39361768413435,53.329836440658916,SURPRISE,90,824d2ef8-fa22-42e6-b4d6-7e920eb31369
27.97534196506541,23.022075317277785,18.50539838042615,12.51134514517246,15.29719478396011,21.888433218531134,12.347759459572845,21.091603793201468,SURPRISE,90,824d2ef8-fa22-42e6-b4d6-7e920eb31369
18.770672551874057,15.896169101748626,14.000008594010469,10.256501509514193,12.319313880123786,14.527604793639837,9.98886584958363,27.610308655215917,SURPRISE,90,824d2ef8-fa22-42e6-b4d6-7e920eb31369
56.215473176831296,18.992177594796825,14.52449013909438,9.564405064454863,11.277163182213231,32.569243142743865,20.118009745941897,99.91931556953357,SURPRISE,90,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.946888782654641,6.115445045961851,16.823028456077022,5.963568106394656,7.928945842329572,6.0321090260962364,5.756413343195738,14.000586418878282,CONTEMPT-R,91,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.4464829095661935,5.886853198235425,15.30332481275317,5.962126985975755,7.201292270545171,5.838891127527142,5.493446255946008,13.116568523404696,CONTEMPT-R,91,824d2ef8-fa22-42e6-b4d6-7e920eb31369
7.044808767923206,6.0741158552034635,16.469156931499278,6.022433298045424,7.655991900176951,6.007242496569351,5.775455121628719,30.59515472044831,CONTEMPT-R,91,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.818696549794312,5.768433897801997,14.80618006185907,5.56466583063609,7.408902198340317,6.013880280679121,5.764850199121833,51.020130927554305,CONTEMPT-R,91,824d2ef8-fa22-42e6-b4d6-7e920eb31369
18.177740673337436,17.82209419908137,8.126441574226522,11.068122410654906,6.977553038102517,20.115785982947557,19.13176691632277,46.291362302639726,DISGUST,92,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.927883629161175,6.394488146728268,6.9405416689536565,5.998177711286456,6.427764906070634,7.963566839542385,6.499465826554873,49.947698318514895,DISGUST,92,824d2ef8-fa22-42e6-b4d6-7e920eb31369
5.911448440761467,5.716145986450363,6.232863199291242,5.280216923537061,6.09621474131617,6.56087153766527,5.262741447493316,29.133870699427913,DISGUST,92,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.93154975176162,5.89147834749401,6.621234903750313,5.526285486813659,6.331868406148367,7.163849943474228,5.691694418224677,226.93573112561418,DISGUST,92,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.968431805427781,8.135167181832648,11.712919716134348,9.200401560015449,7.867325195646832,7.208428664928589,12.347910401727965,32.37496611425716,HEAD_DOWN,93,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.675344032885405,6.581428102441275,11.064378978037738,6.598319691213043,7.8630793872149845,6.355449026939579,9.443996095897385,43.8284636693693,HEAD_DOWN,93,824d2ef8-fa22-42e6-b4d6-7e920eb31369
6.081775623594546,5.752564707270402,7.7322673554512935,5.5023963017992115,7.898133901856721,5.86131358015806,8.297317656716617,19.126323564237364,HEAD_DOWN,93,824d2ef8-fa22-42e6-b4d6-7e920eb31369
36.94739862738168,34.44835852222768,8.593078157955254,8.70746562098345,8.189807127644919,36.22738914523363,30.91159527220258,36.774223748673656,HEAD_DOWN,93,824d2ef8-fa22-42e6-b4d6-7e920eb31369
21.627111043041616,10.463290023060742,18.43205068615008,6.549892969097759,7.53485207139887,8.266452288754582,7.794831841025894,56.75271374240037,HEAD_UP,94,824d2ef8-fa22-42e6-b4d6-7e920eb31369
32.0488533491151,30.920163384149916,35.145293320537505,30.81081807800645,29.10595535500381,30.49700712310799,30.51874931937397,48.49434268824574,HEAD_UP,94,824d2ef8-fa22-42e6-b4d6-7e920eb31369
40.51222699810976,41.26268333758509,46.77664611854022,40.26535582760395,38.71967972445167,39.839215263080085,39.79068504974477,52.17200321666996,HEAD_UP,94,824d2ef8-fa22-42e6-b4d6-7e920eb31369
25.7826610390504,19.892120360282245,24.30580444276495,14.819134986525523,17.238059446650702,24.946486581392858,20.009143650032435,108.56305825396781,HEAD_UP,94,824d2ef8-fa22-42e6-b4d6-7e920eb31369
11.020540154992037,5.111771195679191,9.692488251654247,5.305931876684406,30.61330490662393,10.28906977106607,4.918662737350871,56.014925506898486,NEUTRAL,95,824d2ef8-fa22-42e6-b4d6-7e920eb31369
5.273091324701445,5.125032213093358,5.717939824438591,4.83993566141913,6.682434690074564,5.1190458456920975,4.986330268140135,17.016859449609406,NEUTRAL,95,824d2ef8-fa22-42e6-b4d6-7e920eb31369
5.856917676620219,5.450849845201842,6.378797520039938,4.983768526806659,5.694267432743727,5.785272249254161,5.305799601385107,11.906346195652313,NEUTRAL,95,824d2ef8-fa22-42e6-b4d6-7e920eb31369
5.162210120083716,4.939976514749302,6.104029298899711,4.391845674638812,5.803834983393856,4.963974793195402,4.499549091082069,47.36283784782913,NEUTRAL,95,824d2ef8-fa22-42e6-b4d6-7e920eb31369
66.94919312010254,65.95072907664014,83.31342146916046,70.23060601372536,63.85277005526012,66.98464610407619,56.52251080179544,118.28875431450754,CONTEMPT-L,96,824d2ef8-fa22-42e6-b4d6-7e920eb31369
34.09143545452066,34.13823666444534,63.29501652546035,40.12025130240704,35.71514506530458,33.53468567494291,32.38490922805986,108.83049310653382,CONTEMPT-L,96,824d2ef8-fa22-42e6-b4d6-7e920eb31369
32.85202318555811,30.551079367934843,13.373514134870073,17.358966511220764,10.61837014261863,31.883077906678043,25.000993854215476,44.9172122790054,CONTEMPT-L,96,824d2ef8-fa22-42e6-b4d6-7e920eb31369
10.04450995128834,10.113502643267749,11.505067592147144,15.20512749872699,11.015515790172932,9.885551497443144,12.55655838992254,34.64744897141603,CONTEMPT-L,96,824d2ef8-fa22-42e6-b4d6-7e920eb31369
94.28310567554051,88.5279356071967,105.74894974888818,80.33845891955471,46.29097785409497,90.7439765920871,66.71349909070216,59.04175391045949,HAPPY,97,824d2ef8-fa22-42e6-b4d6-7e920eb31369
17.074560053156837,14.524694339696524,18.970210096459695,20.896629588140957,13.5575518015256,13.494303652320902,17.083584337682954,84.14286952753548,HAPPY,97,824d2ef8-fa22-42e6-b4d6-7e920eb31369
13.659244814290401,13.081670473839589,17.673908190893346,15.961403435936411,9.003893425795406,13.455774596435472,17.800684990498528,34.371757530417135,HAPPY,97,824d2ef8-fa22-42e6-b4d6-7e920eb31369
9.654454433753072,8.834493691939691,21.268647850419203,15.564389111797368,8.420967315691973,9.413515951133487,9.120549296899886,48.62502218606799,HAPPY,97,824d2ef8-fa22-42e6-b4d6-7e920eb31369
40.582510353376115,53.72828583198363,48.926762103862984,52.91793448864874,48.112447202755234,51.90231109764155,52.2001624601857,67.5977156013929,SURPRISE,98,824d2ef8-fa22-42e6-b4d6-7e920eb31369
22.50732736136955,20.592772641159517,14.228043677193481,10.934505509712697,11.40125887878526,19.4200671281627,10.6254274678022,33.17848664395638,SURPRISE,98,824d2ef8-fa22-42e6-b4d6-7e920eb31369
15.750589890613206,16.06475514669783,12.328619866056174,9.166292700317847,9.722061766771718,13.640640023487226,9.085364442056823,34.23119238975043,SURPRISE,98,824d2ef8-fa22-42e6-b4d6-7e920eb31369
